x,y,z1,z2
0.135164,0.137652,0.167181,-0.814397
0.246708,0.155383,0.127595,0.128098
0.519539,0.470466,0.528275,0.81646
0.776638,0.321035,2.351294,2.117587
0.806958,0.013367,0.259421,0.227184
0.981399,0.435706,-1.209278,-0.990895
0.53904,0.097398,2.129937,1.710766
0.285817,0.341344,-1.564784,-1.71955
0.110079,0.143801,1.979951,0.483464
0.696376,0.361227,0.619848,0.574847
0.519951,0.204425,0.112584,-0.250462
0.207218,0.436149,-1.374365,-0.922805
0.001617,0.487007,1.597334,2.293425
0.374731,0.001389,0.280653,0.479819
0.537148,0.20943,-0.576406,-1.01653
0.632914,0.284428,-0.964447,-1.143604
0.556054,0.096818,0.708011,1.244833
0.42797,0.320867,-0.510376,-0.671558
0.566369,0.489433,1.417095,1.57756
0.988678,0.004639,0.541581,0.917356
0.5467,0.468162,-0.082436,0.47284
0.89395,0.401099,1.386282,0.643809
0.297871,0.445289,1.025259,0.37754
0.194263,0.47274,-1.114093,-0.409252
0.706981,0.23267,2.717241,3.154466
0.287907,0.080293,1.258208,1.819825
0.223545,0.301076,-0.603957,-1.666761
0.772091,0.444129,-0.635821,-0.738357
0.152941,0.049668,-1.535375,-1.429628
0.685527,0.134371,-0.025666,-0.463089
0.834302,0.372854,-0.939582,0.01428
0.629114,0.436378,0.14975,-0.161668
0.22504,0.054856,0.153472,-0.092387
0.226337,0.328878,-0.854125,-2.64474
0.179477,0.09868,-1.761358,-1.497773
0.098405,0.480552,0.351876,-0.086469
0.814984,0.16463,0.105513,0.049841
0.586145,0.153384,-0.18074,0.609688
0.87866,0.327077,0.791403,0.918559
0.010605,0.329915,0.085127,-0.534898
0.585061,0.174273,-0.437008,-0.537239
0.781018,0.184817,0.978843,-0.135643
0.187839,0.119493,-0.726315,-1.046047
0.815671,0.347692,2.388318,1.956744
0.955261,0.230945,1.271013,0.562176
0.12195,0.153033,0.792886,-0.009734
0.790723,0.413733,-0.109767,0.271789
0.571389,0.258106,0.691373,0.011867
0.383841,0.401022,-0.413611,-0.176871
0.288197,0.176226,-2.058008,-1.418519
0.60824,0.054276,1.540057,1.19182
0.297215,0.222904,-0.742229,-1.591673
0.3776,0.008026,-0.025538,0.492207
0.196399,0.118624,-0.101818,-0.276849
0.614023,0.475639,0.538041,0.425387
0.442756,0.399069,0.814064,0.059654
0.307652,0.231754,-0.86974,-1.749893
0.81622,0.077485,0.041154,0.209843
0.897749,0.099535,-0.619208,-0.027147
0.953323,0.202701,1.085189,0.295564
0.514824,0.194873,-0.193363,-0.633115
0.18146,0.077226,-0.752943,-1.233581
0.691554,0.054597,-0.188295,-0.345463
0.727855,0.166583,0.041812,0.49892
0.036149,0.430381,-1.526126,-0.907564
0.390845,0.468574,-0.638238,-0.846332
0.169375,0.155108,-0.977466,-1.272768
0.978347,0.180621,0.067566,-0.09788
0.33962,0.068315,0.079191,1.027139
0.199359,0.219257,-0.054849,-0.091602
0.975967,0.371572,0.499163,0.986061
0.853773,0.458274,-1.992675,-1.45749
0.272206,0.352911,-1.591495,-2.196425
0.175448,0.373983,0.585623,-0.288516
0.989273,0.375738,-0.296425,0.239939
0.250019,0.016388,-0.960981,0.168947
0.155749,0.196902,0.104646,-0.56447
0.483406,0.110887,-0.030019,0.922387
0.120516,0.445212,0.184678,0.64629
0.813306,0.164858,-0.02159,-0.032233
0.304112,0.220401,-1.225333,-1.67086
0.264546,0.288975,-1.445983,-1.777758
0.356832,0.201007,-0.320974,-0.687737
0.668223,0.40148,-0.153292,-0.11566
0.77142,0.350607,0.714522,0.939551
0.695048,0.304738,-0.669395,0.624736
0.770916,0.134356,-0.243736,-0.860918
0.554543,0.029679,0.822891,0.663683
0.478416,0.06537,1.887679,1.763122
0.105013,0.182483,-0.174518,-0.695676
0.166842,0.166796,-0.464965,-1.122409
0.547326,0.269352,1.469715,0.596211
0.30425,0.28809,-1.458527,-2.232599
0.174548,0.326467,0.316141,-1.458558
0.379812,0.111299,-0.041564,0.81795
0.076585,0.455833,-0.668328,0.026501
0.794293,0.397986,0.229067,0.601536
0.244862,0.307713,-0.037855,-1.583129
0.162448,0.026383,-1.607809,-1.495383
0.329671,0.364431,-0.089462,0.416696
0.187106,0.306996,0.332269,-1.595186
0.676951,0.256077,1.59286,2.093116
0.055055,0.374868,-0.86575,-0.687091
0.278569,0.025574,-0.214973,0.19425
0.097322,0.357366,2.031433,1.169184
0.320775,0.251179,-2.185633,-2.254831
0.254734,0.112093,1.164179,0.775362
0.035645,0.03357,-0.857094,-1.798453
0.019989,0.029282,-1.841053,-2.36181
0.568673,0.160113,0.129925,0.302577
0.527825,0.340078,1.17252,-0.284731
0.584466,0.122087,0.965819,1.109961
0.298116,0.086534,1.800527,1.991556
0.34136,0.449393,-0.588837,-0.199953
0.190021,0.080507,-0.619161,-0.815559
0.014923,0.020325,-2.261708,-2.636538
0.767987,0.162814,0.858556,-0.369358
0.023163,0.101839,-0.62272,-1.217478
0.340215,0.281102,-0.945115,-1.858794
0.025742,0.00795,-2.475329,-2.880073
0.183978,0.049119,-0.256404,-0.695065
0.59707,0.055512,1.038517,0.908833
0.285344,0.098116,0.921299,1.436623
0.379004,0.19382,-0.977826,-0.849035
0.057618,0.421729,-1.81579,-1.143295
0.671015,0.292378,-0.407449,0.712971
0.225742,0.37174,0.614339,-1.167938
0.809537,0.242222,-0.543125,-0.368184
0.418173,0.490196,-0.304292,-0.419158
0.781399,0.168856,0.92955,-0.352927
0.117952,0.357397,1.05896,0.745045
0.407813,0.465644,-0.444504,-0.427805
0.597574,0.104601,0.856851,1.422348
0.430869,0.134722,1.783327,2.153952
0.846967,0.172686,-0.516343,-0.3753
0.674662,0.392889,0.915203,0.346176
0.314794,0.304372,-0.5868,-1.427147
0.074586,0.298299,-0.090386,-0.145196
0.186725,0.074647,-1.076452,-1.09587
0.169635,0.231174,0.246572,0.212038
0.560433,0.199863,-0.670591,-1.269987
0.781964,0.137102,0.157035,-0.79297
0.209323,0.45304,0.049244,-0.41037
0.684871,0.272343,0.320925,1.647991
0.163577,0.423896,0.727554,0.745524
0.370626,0.496056,-0.718084,-1.446159
0.445716,0.221271,-1.33702,-1.617694
0.316655,0.065843,1.071382,1.091397
0.818738,0.174914,0.223167,-0.244868
0.46923,0.475837,0.302008,0.613555
0.538933,0.25481,0.668795,0.0162
0.776791,0.153292,0.285785,-0.51995
0.326543,0.355688,-0.229709,-0.060996
0.777584,0.136294,0.713297,-0.751074
0.456382,0.044694,0.461347,1.797278
0.575647,0.405631,0.945105,-0.158834
0.228138,0.445472,0.289154,-0.009573
0.759335,0.199298,0.120842,0.149268
0.991363,0.423072,-0.757678,-0.655923
0.813184,0.104829,0.730791,0.309106
0.475425,0.150484,-0.671886,-0.3168
0.261097,0.17464,-1.050568,-1.267651
0.70071,0.461479,-1.357247,-1.024695
0.964965,0.282246,1.331033,0.733074
0.762478,0.228336,-0.159683,0.768494
0.598978,0.227985,-1.47076,-1.102083
0.279667,0.234577,-1.271547,-1.831474
0.1991,0.434089,-1.22326,-0.825262
0.168612,0.335729,-0.771803,-1.355094
0.264622,0.302296,-0.329603,-1.621971
0.977096,0.310185,0.482451,0.62383
0.234577,0.333654,-1.071681,-2.641897
0.919936,0.333379,0.45781,0.843459
0.831327,0.281193,-0.311168,0.503257
0.4047,0.226581,-0.621268,-1.169102
0.115328,0.001694,-0.4139,-1.780648
0.619242,0.43946,-0.141488,-0.097711
0.796033,0.189837,0.349916,-0.227281
0.820981,0.435828,0.317639,-0.021411
0.302419,0.173968,-0.108686,-0.604288
0.37261,0.357122,-0.961254,-0.620859
0.550652,0.210178,-2.230563,-1.796517
0.231235,0.458305,-1.165108,-0.564929
0.77879,0.464424,-0.015705,-0.526275
0.025605,0.343175,-0.303318,-0.563717
0.950988,0.421332,0.4965,0.555197
0.860243,0.412222,-0.198017,-0.263663
0.458915,0.325261,-0.825398,-0.540431
0.786252,0.406424,-0.873589,0.135727
0.724422,0.222034,2.509178,2.720627
0.292592,0.199313,-0.612988,-0.994281
0.332097,0.313115,-0.641204,-1.245984
0.127703,0.362295,1.005428,0.714923
0.26685,0.236027,-1.065457,-1.422834
0.974029,0.424079,-0.745819,-0.405257
0.154986,0.069032,-0.560324,-1.173308
0.739406,0.496925,-0.702208,-1.315846
0.804974,0.099962,0.459124,-0.236282
0.313024,0.172946,-0.888958,-0.827192
0.576562,0.324575,-0.42765,-0.699859
0.727733,0.181918,1.54572,1.192741
0.605142,0.363363,0.072151,-0.699345
0.158572,0.172595,0.237934,-0.831889
0.353643,0.169284,-1.012769,-1.221023
0.127977,0.127077,-0.044212,-0.834367
0.325856,0.04361,0.440889,0.855038
0.992386,0.102632,0.278322,0.749764
0.547753,0.287999,-0.579343,-0.453175
0.527749,0.188876,-0.404281,-0.88363
0.691264,0.215732,4.17846,3.610432
0.910735,0.139361,1.026791,0.788476
0.733913,0.431388,-0.195066,-0.070572
0.121996,0.454688,-0.121944,0.354947
0.093538,0.392279,-0.651499,-0.315519
0.581521,0.176989,-0.618415,-0.687765
0.309941,0.145968,-1.384293,-1.271423
0.324056,0.46804,0.078388,-0.020642
0.28452,0.496696,-0.055664,-0.508514
0.707652,0.465629,-0.302119,-0.778128
0.919188,0.177035,0.806545,-0.163305
0.074876,0.170748,0.079618,-0.319199
0.188357,0.202548,0.064053,-0.118087
0.414191,0.213046,-0.662088,-0.972341
0.241291,0.251453,-0.592284,-0.488048
0.121126,0.030304,0.55825,-1.114482
0.56849,0.301808,-0.59071,-0.779796
0.38526,0.15288,-1.199873,-0.985672
0.842588,0.039078,0.246147,-0.245765
0.128557,0.182406,0.210651,-0.482257
0.014832,0.354665,-0.116612,-0.664707
0.540032,0.128954,2.963166,2.458728
0.317281,0.115511,-0.845812,0.051785
0.865629,0.132143,-0.332241,0.346726
0.147402,0.48716,-0.842302,-0.465389
0.761868,0.180163,0.31961,-0.04504
0.011215,0.22208,-0.008124,0.04839
0.746166,0.015183,-0.059462,0.298371
0.082979,0.032242,-0.276226,-1.692359
0.412253,0.436637,-1.419867,-1.041289
0.639872,0.039521,0.60549,0.460263
0.341527,0.030121,1.13418,1.387141
0.171084,0.424872,0.124621,0.274193
0.732448,0.031144,0.714348,-0.08089
0.662013,0.165072,0.224624,-0.039592
0.639673,0.137285,-0.273091,0.152209
0.165301,0.307591,0.606897,-0.950371
0.00206,0.232731,-0.10853,-0.244721
0.83241,0.106508,1.271982,0.774114
0.610773,0.16495,0.260221,0.049897
0.413931,0.238956,-1.175074,-1.346496
0.050004,0.271763,0.44355,-0.150118
0.592203,0.475517,0.817732,0.865099
0.456687,0.260441,-0.67621,-1.848698
0.458854,0.165896,-0.531391,-0.765655
0.579644,0.194186,0.356291,-0.534712
0.300938,0.474113,-0.336151,-0.283122
0.097124,0.252827,1.279441,0.512183
0.938949,0.158801,-0.118385,-0.023064
0.673411,0.090333,-0.262397,-0.725736
0.144274,0.125536,-0.843202,-1.365247
0.007843,0.45687,0.639991,0.931402
0.917433,0.25095,-0.20392,0.04771
0.281865,0.266972,0.276741,-1.498823
0.683406,0.077913,0.751769,-0.217811
0.62266,0.2972,-1.389492,-1.574068
0.566598,0.175891,-0.632144,-0.712638
0.439796,0.334005,-0.762616,-0.210468
0.913573,0.449714,-0.009241,0.660187
0.509087,0.441062,0.131513,0.054671
0.424613,0.240406,-0.868376,-1.429207
0.567376,0.213123,-1.161375,-1.447612
0.841627,0.458915,-0.663566,-1.103456
0.131609,0.009064,-1.253729,-1.720598
0.158083,0.490761,-0.323718,-0.076693
0.409354,0.453422,-1.172128,-0.79841
0.049531,0.158129,-1.482752,-0.992175
0.707362,0.02742,-1.126366,-0.741564
0.110002,0.266804,0.725108,0.149118
0.098299,0.041794,1.588054,-0.569124
0.532479,0.064988,0.67047,0.973496
0.464866,0.031052,-0.220074,1.413705
0.177691,0.352911,0.204329,-1.100262
0.986694,0.264103,-0.058998,-0.435091
0.543526,0.177447,-0.493459,-0.710475
0.455024,0.412284,-0.374453,-0.664754
0.275135,0.051942,0.751346,0.724367
0.150271,0.38352,0.02063,0.14164
0.878996,0.412299,0.321713,0.425303
0.350668,0.175738,-1.576477,-1.445694
0.185245,0.171557,0.137462,-0.583911
0.47509,0.231067,-0.908375,-1.462313
0.278111,0.183398,-2.023826,-1.978223
0.105486,0.404913,-1.216245,-0.116614
0.121538,0.322393,0.035449,-0.329119
0.661173,0.171237,0.526296,0.302324
0.137713,0.185657,0.130174,-0.50828
0.843473,0.420508,-0.297163,-0.566013
0.839567,0.369665,-0.084284,0.157828
0.835126,0.237736,0.17033,0.024435
0.013306,0.114351,0.177475,-1.25135
0.24126,0.291966,-0.716143,-1.524432
0.791241,0.083879,-0.060544,-0.585236
0.410956,0.251606,-1.288853,-1.539813
0.327169,0.368475,0.284277,0.547234
0.319142,0.377005,-0.854735,0.199446
0.412467,0.158297,0.500497,0.116896
0.297002,0.080415,0.994329,1.717999
0.117556,0.248096,0.850537,0.691359
0.074861,0.036622,-0.372953,-1.810312
0.140398,0.450767,-0.051382,0.313827
0.558938,0.384421,0.31188,-0.872189
0.516808,0.037064,0.724665,0.592595
0.374701,0.323949,-0.721434,-1.310266
0.508797,0.222217,0.231992,-0.44824
0.708049,0.383169,-0.050148,0.596949
0.783978,0.21593,0.782054,0.407932
0.063691,0.310765,1.598167,0.741278
0.478843,0.13518,0.028718,0.350996
0.761563,0.129671,-0.12487,-0.70932
0.978882,0.206546,-0.344428,-0.512409
0.364645,0.319249,-2.02967,-1.829902
0.198276,0.169253,0.397171,-0.076055
0.133379,0.340139,0.553405,0.113187
0.273182,0.150088,0.941856,-0.215186
0.188052,0.28304,0.026923,-0.470213
0.507012,0.481575,1.058474,1.333091
0.609888,0.179065,0.402021,-0.081503
0.902785,0.073732,0.497352,0.143146
0.701534,0.4663,-1.480678,-0.996828
0.352865,0.21944,0.888629,0.001781
0.299245,0.3794,-0.843658,-0.652517
0.123659,0.092195,1.171199,-0.098417
0.855253,0.191333,-0.45704,-0.424595
0.08574,0.434028,-0.737845,0.176662
0.49102,0.430014,1.027121,-0.401729
0.094163,0.124529,-0.089923,0.034663
0.350546,0.134432,-1.805079,-1.536907
0.268666,0.461906,1.236329,0.343737
0.462959,0.131731,-0.403112,0.325958
0.683909,0.243458,1.273886,2.173807
0.09305,0.233799,1.844518,0.669459
0.859907,0.246876,0.971872,0.653784
0.722026,0.011337,1.005913,0.419755
0.51458,0.32311,0.183508,-0.747584
0.134524,0.215869,0.105422,-0.277693
0.396567,0.271656,-1.1211,-1.578332
0.870298,0.276509,-0.172266,-0.023949
0.523232,0.090578,1.232798,1.348195
0.97882,0.033127,-0.891861,0.218473
0.247944,0.456672,0.33884,0.286165
0.367971,0.412467,0.421195,0.3052
0.082948,0.052338,1.049032,-0.716073
0.805875,0.280293,1.095602,0.513626
0.948745,0.193866,-0.162871,-0.172049
0.401068,0.354314,0.115044,-0.352043
0.55169,0.213962,-1.39076,-1.609196
0.077623,0.142824,0.602514,-0.013389
0.642115,0.035691,0.756178,0.581309
0.36054,0.443519,-1.064603,-1.05765
0.811078,0.202838,-0.331934,-0.854196
0.468757,0.199954,-2.11246,-1.979887
0.0047,0.095888,-0.738928,-1.282138
0.054856,0.313252,1.802383,0.925846
0.448966,0.408072,0.006198,-0.329112
0.941695,0.061769,-0.156818,0.31522
0.408301,0.253544,-1.440479,-1.52859
0.846204,0.222065,1.145891,0.267944
0.82211,0.020157,0.126791,-0.046684
0.451972,0.235798,-1.111926,-1.925091
0.81648,0.030945,-0.605695,-0.403784
0.584527,0.450309,0.287739,0.537044
0.259464,0.421561,-0.615415,-0.803728
0.985321,0.317082,-0.221228,0.289981
0.421363,0.097475,1.297295,2.419432
0.208591,0.346273,-1.342555,-2.508156
0.530556,0.493294,0.747272,1.371314
0.689586,0.362448,0.590613,0.538607
0.973175,0.452796,-0.193475,-0.432682
0.078248,0.427054,-1.190213,-0.315419
0.311101,0.408606,0.877524,0.82679
0.645151,0.192966,0.674364,0.70467
0.972488,0.191775,0.170693,-0.157586
0.478294,0.240421,-0.645717,-1.416829
0.118273,0.036515,-0.47293,-1.144421
0.458045,0.096925,1.306611,1.597136
0.779812,0.435706,-0.345316,-0.525219
0.640909,0.095933,2.584649,1.312402
0.751247,0.436835,-1.468522,-0.634757
0.601663,0.032181,-0.064201,0.398879
0.768627,0.230655,0.495265,0.67137
0.720958,0.033265,0.174935,-0.274307
0.761334,0.124758,-0.28973,-0.724037
0.959625,0.299138,0.742817,0.80148
0.117037,0.399817,0.560763,0.827211
0.48661,0.456474,0.114508,0.349704
0.906859,0.452079,0.710486,0.601805
0.064912,0.381109,0.329909,-0.196378
0.722026,0.468315,-0.973251,-1.087962
0.808423,0.415335,0.048371,0.380566
0.077974,0.094057,1.219304,0.32523
0.919951,0.329183,0.32741,0.712443
0.231312,0.029953,-1.020822,-0.39714
0.221592,0.292164,0.381055,-0.943415
0.333242,0.460121,-1.0255,-0.253152
0.208759,0.483085,-1.968335,-0.873314
0.273213,0.09012,0.601492,1.482898
0.471244,0.494118,1.29673,1.627674
0.139879,0.47808,-1.183069,-0.518196
0.461524,0.409232,-0.455957,-0.606678
0.620981,0.083696,1.757888,1.538814
0.002136,0.052689,-1.202512,-1.650932
0.749538,0.251286,1.812941,1.981922
0.996429,0.288914,-1.498939,-1.134697
0.932341,0.348913,0.967943,1.44796
0.398169,0.045075,-1.082136,0.172434
0.221973,0.00148,-1.651974,-0.432184
0.306493,0.221393,-1.151453,-1.663106
0.202335,0.117052,0.317535,0.098952
0.628412,0.203922,0.579105,0.562351
0.282979,0.2374,-0.997418,-1.789045
0.961212,0.483711,-0.472861,-0.729935
0.305501,0.243626,-0.394713,-1.719383
0.233997,0.415915,-0.498414,-1.255623
0.62269,0.003998,1.554671,1.376812
0.716915,0.412543,0.287138,0.598965
0.499275,0.187366,-0.384471,-0.777668
0.56199,0.073259,0.130149,0.745041
0.533516,0.486732,0.463095,1.047819
0.641093,0.262211,0.170224,0.339602
0.332601,0.018051,0.683326,0.86826
0.900053,0.231968,0.914765,0.016576
0.854124,0.14667,-0.778217,-0.00233
0.120256,0.187533,0.073086,-0.623804
0.051087,0.322515,1.516818,0.727344
0.221378,0.39469,-1.545971,-1.567185
0.037491,0.136278,0.040896,-0.664454
0.896834,0.324376,1.397929,0.866093
0.497597,0.002304,1.370051,1.645658
0.815061,0.038468,-0.329887,-0.336657
0.380713,0.084215,0.955464,1.453233
0.712352,0.37673,0.26245,0.531501
0.142473,0.202792,-1.272256,-0.914911
0.769345,0.015106,0.838804,0.540506
0.309789,0.347799,-1.158134,-0.913264
0.746471,0.032792,1.517366,0.370668
0.050111,0.364096,0.02632,-0.341783
0.811902,0.181476,-0.320003,-0.412475
0.551125,0.114992,1.248648,1.552091
0.749874,0.490959,-0.919244,-1.119754
0.890929,0.257481,0.398815,0.307414
0.888411,0.23154,0.122199,0.067957
0.62884,0.452186,0.127368,-0.068262
0.137438,0.102831,-0.958375,-1.327459
0.794034,0.474586,0.988881,0.051336
0.958511,0.40267,0.871441,0.837532
0.078401,0.46865,0.300885,-0.101491
0.559426,0.461448,0.185835,0.508479
0.21706,0.427771,-0.871755,-1.099577
0.266331,0.470527,1.321264,0.438087
0.967605,0.100237,0.335097,0.628947
0.593408,0.284703,-1.016773,-1.404937
0.935073,0.464088,0.577326,0.592149
0.754803,0.376837,-0.029237,0.603015
0.636362,0.359274,-0.101348,-0.056835
0.011414,0.338766,-0.846935,-0.789301
0.103014,0.376196,1.904646,1.126088
0.33048,0.28986,-0.423648,-1.632663
0.757702,0.420188,-0.34268,-0.078488
0.56257,0.411322,0.755213,-0.181703
0.910338,0.278828,1.158468,0.72694
0.950103,0.19913,0.771584,0.175762
0.843351,0.01532,-0.033172,0.115045
0.070298,0.449134,0.044414,0.188362
0.432883,0.301106,-1.427772,-1.403029
0.607233,0.006958,1.648451,1.352326
0.850797,0.357549,0.767379,0.831211
0.602945,0.328603,-0.683915,-1.428281
0.052552,0.106249,0.150863,-0.060316
0.477745,0.420722,-0.512811,-1.061035
0.895262,0.250919,0.510368,0.264883
0.149676,0.083986,-1.280895,-1.506411
0.521874,0.205844,0.50382,-0.195029
0.508766,0.295186,0.474273,-0.869921
0.858793,0.323964,1.869997,1.430169
0.35201,0.053132,0.938485,1.401149
0.367971,0.31487,-2.030524,-1.915951
0.936034,0.422293,0.886806,0.920138
0.918791,0.407752,-0.252814,0.348197
0.405692,0.004913,0.038419,0.484961
0.216281,0.005112,-2.055944,-0.810561
0.20383,0.194903,0.803882,0.001538
0.012192,0.029007,-2.109797,-2.489704
0.673182,0.470634,0.122995,-0.277624
0.368688,0.193957,-1.13926,-0.998806
0.140261,0.299062,0.439878,-0.14686
0.802396,0.39379,0.116311,0.709736
0.115969,0.130724,-0.213796,-0.461577
0.918883,0.081422,-0.432818,-0.233296
0.705379,0.279469,1.320749,1.796573
0.838605,0.312749,0.803734,0.999215
0.140826,0.386969,0.099918,0.530991
0.37467,0.158053,-1.010655,-1.04435
0.815015,0.184039,0.029073,-0.546119
0.612619,0.283436,-1.189311,-1.752903
0.749981,0.179385,0.752745,0.481266
0.641123,0.317082,-0.373563,-0.586937
0.232868,0.148775,0.583811,0.560014
0.323171,0.375967,-0.220476,0.532351
0.710124,0.325734,-0.478277,-0.022347
0.448951,0.210666,-1.633732,-1.648592
0.081254,0.095262,1.337477,0.345962
0.985168,0.396139,-1.173629,-0.209519
0.211719,0.081361,0.102768,-0.342188
0.296193,0.41532,0.373911,-0.128163
0.824552,0.341726,1.669152,1.674484
0.565621,0.06392,-0.424837,0.555254
0.046204,0.180819,0.20638,0.097053
0.436103,0.184131,-1.857425,-1.759068
0.522744,0.415518,-0.249519,-0.477561
0.614786,0.446418,-0.167967,0.014646
0.245716,0.406043,-0.038908,-1.400285
0.363363,0.482246,-0.045825,-1.189862
0.749966,0.093111,-1.140721,-0.790523
0.698161,0.090074,0.116491,-0.55086
0.566491,0.465293,1.033478,1.007075
0.74258,0.450507,-0.518302,-0.865436
0.865522,0.065858,1.035259,0.218029
0.872587,0.417975,-0.340025,0.11967
0.634501,0.057771,0.487988,0.445721
0.667308,0.360464,0.442409,0.551975
0.685161,0.278538,0.716745,1.457828
0.623621,0.089357,1.802319,1.567142
0.957992,0.374044,-0.022788,0.672118
0.814679,0.097215,1.431023,0.442385
0.51664,0.13109,2.071521,2.417334
0.752468,0.067826,0.58948,0.313839
0.450736,0.487083,-0.268506,0.084312
0.355398,0.065751,0.258687,1.208127
0.856657,0.122011,0.478201,0.804042
0.54078,0.181796,-0.751059,-0.987244
0.108507,0.305348,0.09796,-0.284295
0.81178,0.240131,-0.065465,-0.287199
0.445594,0.076326,2.232482,2.264076
0.889097,0.203845,-0.457387,-0.580419
0.579431,0.361837,-0.983923,-1.439877
0.317845,0.256321,-2.138512,-2.391756
0.672404,0.021607,0.07924,-0.014759
0.335775,0.311055,-0.908049,-1.502351
0.844251,0.286275,0.273377,0.622729
0.392401,0.419181,-1.140303,-0.79534
0.680385,0.411734,-0.072553,-0.269199
0.541299,0.467323,0.446373,0.531194
0.199496,0.499382,0.349937,0.003094
0.120806,0.459754,-0.043113,0.305037
0.212009,0.076051,-0.310588,-0.457754
0.231464,0.13518,0.111221,0.699405
0.679927,0.314961,0.76574,1.288379
0.673671,0.436378,-0.964113,-0.75704
0.043778,0.247608,-0.711849,-1.212441
0.699275,0.046342,-0.633951,-0.658137
0.882017,0.455268,-0.388966,-0.357747
0.962554,0.2851,1.725375,0.908298
0.442603,0.424491,-0.991566,-0.990535
0.774365,0.131151,-0.506708,-0.9448
0.150347,0.010529,-1.710094,-1.72268
0.091051,0.067659,0.550962,-0.418949
0.183764,0.491279,1.159345,0.633429
0.739971,0.24828,2.159129,2.319439
0.796735,0.480262,0.590658,0.005069
0.921492,0.194278,-1.302032,-1.051147
0.600046,0.066651,0.936767,0.918567
0.149218,0.156176,0.815249,-0.629442
0.635676,0.298589,-1.474544,-1.256261
0.761608,0.269963,1.288382,1.185547
0.392081,0.28014,-0.17305,-1.416757
0.222263,0.380774,-0.439739,-1.366865
0.546197,0.371328,-1.036572,-1.476847
0.553536,0.076814,0.466358,1.001985
0.437507,0.017212,-0.284578,1.10051
0.812436,0.248753,-0.097406,-0.148028
0.542077,0.187427,-1.456232,-1.250082
0.152239,0.086229,-1.056923,-1.523307
0.566064,0.349615,0.407484,-0.738115
0.535363,0.274083,0.910164,0.147246
0.387289,0.358556,-0.052309,-0.405009
0.071275,0.262333,1.429582,0.368343
0.121981,0.483986,-1.050413,-0.379272
0.844495,0.093965,0.405689,0.440005
0.016938,0.323354,-0.393159,-0.474589
0.846677,0.126726,0.060296,0.87575
0.450019,0.203876,-1.354662,-1.669622
0.925078,0.021622,0.288217,-0.046271
0.909255,0.198199,-1.578854,-1.088959
0.336461,0.499428,-0.832604,-1.339659
0.831449,0.427192,0.521684,-0.13543
0.150896,0.23418,0.605581,0.550067
0.94519,0.39382,0.83425,0.83805
0.221897,0.406241,-1.125589,-1.65572
0.060258,0.229129,0.392598,-0.297789
0.330831,0.473686,-0.300185,-0.252315
0.647242,0.053056,0.076181,0.241405
0.342412,0.145434,-1.842391,-1.806595
0.585534,0.303685,0.201313,-0.855689
0.301717,0.203555,0.130955,-0.907814
0.118425,0.204044,0.378607,-0.464556
0.945953,0.428565,0.572938,0.55604
0.402853,0.138003,0.899617,1.198076
0.446983,0.283345,-0.593532,-1.554204
0.312718,0.202625,-0.898376,-1.173547
0.81326,0.16994,0.129983,-0.151551
0.812955,0.219043,-0.231546,-0.633941
0.973388,0.164477,1.175431,0.43932
0.25449,0.484459,0.498449,-0.069193
0.137728,0.016938,-1.577314,-1.68127
0.141436,0.393042,0.176941,0.589143
0.369741,0.424323,-0.620072,-0.436794
0.592676,0.367895,-1.085963,-1.128025
0.939605,0.281575,0.888069,0.588258
0.347723,0.228473,0.792619,-0.249756
0.950851,0.07039,-0.77212,0.110469
0.738735,0.001007,0.809612,0.79177
0.842847,0.349035,1.392347,1.39226
0.159442,0.3355,-1.19305,-1.180803
0.436744,0.063554,1.276727,1.825894
0.924941,0.295842,0.386615,0.280727
0.232502,0.427436,-0.503126,-0.84002
0.622766,0.487633,0.820738,0.793559
0.82472,0.352041,1.162976,1.539901
0.374975,0.431632,-1.129619,-0.961337
0.024552,0.141238,-0.488615,-0.971342
0.041642,0.458122,0.518136,0.294486
0.481346,0.263783,-0.86469,-1.348023
0.931945,0.352544,0.609735,1.384633
0.746777,0.346151,-0.525061,0.005337
0.506279,0.449104,0.311615,0.469061
0.706264,0.008896,-0.437133,-0.395989
0.472541,0.380026,0.685186,0.434117
0.548043,0.316869,0.24419,-0.801718
0.588098,0.232456,-0.01897,-0.908237
0.364157,0.290822,-1.690969,-2.524612
0.0177,0.109117,-1.496016,-1.524441
0.530694,0.183597,-0.748406,-0.944602
0.491646,0.338308,-0.045757,-0.176374
0.77847,0.063432,0.1128,-0.01894
0.789319,0.126925,-0.894866,-0.865537
0.68336,0.227512,2.762271,2.966276
0.765927,0.336294,0.969654,1.162016
0.115877,0.044785,0.493899,-0.735957
0.629206,0.474739,1.303005,0.614386
0.777661,0.263279,2.219439,0.907348
0.145708,0.035782,-2.073474,-1.874011
0.477821,0.089021,0.854783,1.203596
0.483619,0.258167,-0.608007,-1.275803
0.550271,0.436606,-0.720731,-0.062408
0.412451,0.231327,-0.711342,-1.173053
0.91664,0.344625,0.81953,1.14864
0.345724,0.462776,-0.468804,-0.680579
0.572229,0.384329,-0.452501,-1.005075
0.08014,0.478248,0.649588,-0.028304
0.461524,0.481102,-0.073894,0.425272
0.527749,0.131121,2.711835,2.745369
0.456199,0.284489,-0.862224,-1.588886
0.268513,0.330877,-0.673346,-2.072446
